기준년월,관광객 유형,제주 대분류,제주 중분류,업종명,성별,연령대별, 카드이용금액 , 카드이용건수 ,건당이용금액,데이터기준일자
2015-02,내국인 관광객,제주시,연동,의원,여,20대,1637000,27,60630,2017-02-16
2015-02,내국인 관광객,제주시,연동,농축수산품,여,30대,2182000,36,60611,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,농축수산품,여,40대,8144100,135,60327,2017-02-16
2015-02,내국인 관광객,제주시,애월읍,농축수산품,남,40대,3312800,55,60233,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,농축수산품,여,50대,6310000,105,60095,2017-02-16
2015-02,내국인 관광객,제주시,연동,안경,여,30대,954000,16,59625,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,농축수산품,남,30대,3434960,58,59223,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,농축수산품,여,30대,3193900,54,59146,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,농축수산품,남,20대,1240600,21,59076,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,정장(여성),남,30대,1357100,23,59004,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,스포츠레져용품,남,30대,1025000,18,56944,2017-02-16
2015-02,내국인 관광객,제주시,연동,농축수산품,여,40대,1417800,25,56712,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,정장(여성),남,20대,679600,12,56633,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,농축수산품,여,40대,9888440,175,56505,2017-02-16
2015-02,내국인 관광객,서귀포시,예래동,스포츠레져용품,남,50대,1851600,33,56109,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,정장(여성),남,20대,670000,12,55833,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,농축수산품,남,30대,10033260,181,55432,2017-02-16
2015-02,내국인 관광객,제주시,노형동,농축수산품,여,30대,1641400,30,54713,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,농축수산품,남,30대,3668350,68,53946,2017-02-16
2015-02,내국인 관광객,제주시,연동,농축수산품,남,20대,1233800,23,53643,2017-02-16
2015-02,내국인 관광객,제주시,연동,정장(여성),여,50대,909300,17,53488,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,농축수산품,남,30대,1282800,24,53450,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,정장(여성),남,50대,530230,10,53023,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,정장(여성),여,20대,3369020,64,52641,2017-02-16
2015-02,내국인 관광객,제주시,연동,안경,여,20대,884000,17,52000,2017-02-16
2015-02,내국인 관광객,제주시,노형동,농축수산품,여,20대,1299300,25,51972,2017-02-16
2015-02,내국인 관광객,제주시,노형동,농축수산품,남,30대,1815000,35,51857,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,농축수산품,여,20대,880800,17,51812,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,농축수산품,남,40대,6525850,126,51792,2017-02-16
2015-02,내국인 관광객,제주시,연동,기념품 점,남,50대,2111500,41,51500,2017-02-16
2015-02,내국인 관광객,제주시,연동,신   발,여,20대,513100,10,51310,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,농축수산품,여,50대,11669190,228,51181,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,농축수산품,여,30대,9732610,193,50428,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,농축수산품,여,50대,6494910,130,49961,2017-02-16
2015-02,내국인 관광객,제주시,노형동,기념품 점,남,40대,1641100,33,49730,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,정장(여성),여,20대,1787400,36,49650,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,안경,여,20대,2090000,44,47500,2017-02-16
2015-02,내국인 관광객,제주시,노형동,정장(여성),여,30대,520500,11,47318,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,농축수산품,여,20대,1181800,25,47272,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,안경,남,20대,561000,12,46750,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,기타음료식품,남,30대,1439600,31,46439,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,정장(여성),여,40대,1253800,27,46437,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,농축수산품,여,20대,5987490,130,46058,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,농축수산품,여,40대,780800,17,45929,2017-02-16
2015-02,내국인 관광객,제주시,연동,악세 사리,여,40대,733600,16,45850,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,안경,여,30대,502000,11,45636,2017-02-16
2015-02,내국인 관광객,제주시,노형동,정장(여성),여,20대,772800,17,45459,2017-02-16
2015-02,내국인 관광객,서귀포시,예래동,농축수산품,남,20대,1039500,23,45196,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기타음료식품,남,50대,448000,10,44800,2017-02-16
2015-02,내국인 관광객,서귀포시,대륜동,농축수산품,여,20대,1789000,40,44725,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,농축수산품,남,20대,4495700,101,44512,2017-02-16
2015-02,내국인 관광객,제주시,노형동,기념품 점,여,50대,444300,10,44430,2017-02-16
2015-02,내국인 관광객,제주시,노형동,농축수산품,여,40대,2378200,55,43240,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,농축수산품,남,20대,3477130,84,41394,2017-02-16
2015-02,내국인 관광객,제주시,애월읍,농축수산품,여,50대,1392300,34,40950,2017-02-16
2015-02,내국인 관광객,제주시,연동,기념품 점,남,40대,1010900,25,40436,2017-02-16
2015-02,내국인 관광객,제주시,연동,기념품 점,남,30대,2815000,70,40214,2017-02-16
2015-02,내국인 관광객,제주시,연동,의원,여,50대,874600,22,39755,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,농축수산품,여,20대,6759200,173,39071,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,기타음료식품,남,50대,1108000,29,38207,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,기타음료식품,남,40대,838800,22,38127,2017-02-16
2015-02,내국인 관광객,제주시,노형동,기념품 점,여,20대,1471700,39,37736,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,40대,16077940,430,37391,2017-02-16
2015-02,내국인 관광객,제주시,연동,기념품 점,여,40대,943000,26,36269,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,50대,8584590,240,35769,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,기타음료식품,남,30대,877300,25,35092,2017-02-16
2015-02,내국인 관광객,제주시,연동,악세 사리,여,20대,1465600,42,34895,2017-02-16
2015-02,내국인 관광객,서귀포시,예래동,스포츠레져용품,남,40대,592500,17,34853,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,40대,25366500,730,34749,2017-02-16
2015-02,내국인 관광객,제주시,애월읍,스포츠레져용품,남,40대,483600,14,34543,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기념품 점,남,50대,22166800,647,34261,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,의원,여,40대,642400,19,33811,2017-02-16
2015-02,내국인 관광객,제주시,노형동,기념품 점,여,30대,696500,21,33167,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기타음료식품,여,50대,463600,14,33114,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기념품 점,여,50대,14951600,461,32433,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,농축수산품,남,20대,473000,15,31533,2017-02-16
2015-02,내국인 관광객,제주시,연동,기념품 점,여,50대,723000,23,31435,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기념품 점,남,40대,26861300,857,31343,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,30대,25020090,800,31275,2017-02-16
2015-02,내국인 관광객,제주시,노형동,기타음료식품,남,40대,867980,28,30999,2017-02-16
2015-02,내국인 관광객,제주시,애월읍,농축수산품,여,30대,3002500,97,30954,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,스넥,남,40대,1850000,60,30833,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,의원,여,40대,1558920,51,30567,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,의원,남,50대,1419500,47,30202,2017-02-16
2015-02,내국인 관광객,제주시,노형동,기념품 점,남,30대,662000,22,30091,2017-02-16
2015-02,내국인 관광객,서귀포시,대륜동,기타음료식품,여,40대,893500,30,29783,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,농축수산품,여,20대,824660,28,29452,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,50대,13641930,466,29275,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,30대,19095330,654,29198,2017-02-16
2015-02,내국인 관광객,제주시,연동,기타음료식품,남,30대,665700,23,28943,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기념품 점,여,40대,19411600,673,28843,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,의원,여,20대,489100,17,28771,2017-02-16
2015-02,내국인 관광객,제주시,노형동,의원,여,30대,6329800,222,28513,2017-02-16
2015-02,내국인 관광객,제주시,연동,기념품 점,여,20대,2749000,98,28051,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기념품 점,남,30대,20262100,731,27718,2017-02-16
2015-02,내국인 관광객,제주시,연동,기념품 점,남,20대,2022000,73,27699,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,악세 사리,남,20대,360000,13,27692,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기타음료식품,여,20대,468200,17,27541,2017-02-16
2015-02,내국인 관광객,제주시,노형동,기념품 점,남,20대,908400,33,27527,2017-02-16
2015-02,내국인 관광객,제주시,노형동,의원,여,50대,1039500,38,27355,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,악세 사리,남,20대,546800,20,27340,2017-02-16
2015-02,내국인 관광객,제주시,연동,의원,여,30대,2130600,78,27315,2017-02-16
2015-02,내국인 관광객,제주시,노형동,의원,남,40대,3658522,134,27302,2017-02-16
2015-02,내국인 관광객,제주시,연동,슈퍼 마켓,여,50대,7948820,292,27222,2017-02-16
2015-02,내국인 관광객,제주시,연동,기념품 점,여,30대,1512000,56,27000,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기념품 점,여,30대,22273200,825,26998,2017-02-16
2015-02,내국인 관광객,제주시,노형동,농축수산품,남,20대,481400,18,26744,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,기타음료식품,남,50대,558800,21,26610,2017-02-16
2015-02,내국인 관광객,서귀포시,예래동,기념품 점,남,50대,397500,15,26500,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,의원,여,30대,501100,19,26374,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,기타음료식품,여,50대,632000,24,26333,2017-02-16
2015-02,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,남,30대,1692500,65,26038,2017-02-16
2015-02,내국인 관광객,제주시,연동,슈퍼 마켓,남,50대,11752300,453,25943,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,의원,여,20대,1339500,52,25760,2017-02-16
2015-02,내국인 관광객,제주시,연동,기타음료식품,여,30대,558100,22,25368,2017-02-16
2015-02,내국인 관광객,서귀포시,예래동,기념품 점,남,20대,532000,21,25333,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,악세 사리,여,40대,402800,16,25175,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,의원,여,40대,599600,24,24983,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,악세 사리,여,20대,967100,39,24797,2017-02-16
2015-02,내국인 관광객,제주시,애월읍,스넥,남,50대,3561500,144,24733,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,기타음료식품,여,40대,735000,30,24500,2017-02-16
2015-02,내국인 관광객,서귀포시,대륜동,기타음료식품,남,50대,245000,10,24500,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,의원,여,30대,2001800,82,24412,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,슈퍼 마켓,여,50대,2629770,108,24350,2017-02-16
2015-02,내국인 관광객,제주시,애월읍,농축수산품,남,20대,681500,28,24339,2017-02-16
2015-02,내국인 관광객,서귀포시,대륜동,기타음료식품,남,40대,1385500,57,24307,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,기념품 점,여,30대,5315400,219,24271,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,악세 사리,남,40대,264500,11,24045,2017-02-16
2015-02,내국인 관광객,서귀포시,대륜동,기타음료식품,남,30대,526500,22,23932,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,기념품 점,여,40대,4234100,177,23921,2017-02-16
2015-02,내국인 관광객,제주시,연동,기타음료식품,남,40대,500700,21,23843,2017-02-16
2015-02,내국인 관광객,서귀포시,예래동,기념품 점,여,40대,738500,31,23823,2017-02-16
2015-02,내국인 관광객,제주시,연동,슈퍼 마켓,여,40대,11754070,495,23746,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,남,50대,2617480,111,23581,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,기념품 점,여,50대,1523800,65,23443,2017-02-16
2015-02,내국인 관광객,제주시,애월읍,스넥,남,40대,5727920,245,23379,2017-02-16
2015-02,내국인 관광객,제주시,애월읍,농축수산품,남,30대,1763500,76,23204,2017-02-16
2015-02,내국인 관광객,제주시,연동,의원,여,40대,1668100,72,23168,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,기념품 점,남,50대,1267300,55,23042,2017-02-16
2015-02,내국인 관광객,제주시,노형동,슈퍼 마켓,여,50대,4848450,211,22978,2017-02-16
2015-02,내국인 관광객,제주시,애월읍,스넥,여,40대,4398660,192,22910,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,기념품 점,남,40대,6043200,264,22891,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기념품 점,여,20대,20552600,905,22710,2017-02-16
2015-02,내국인 관광객,제주시,연동,의원,남,30대,1063100,47,22619,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,기념품 점,남,20대,14077800,626,22488,2017-02-16
2015-02,내국인 관광객,제주시,애월읍,스넥,여,50대,2350400,105,22385,2017-02-16
2015-02,내국인 관광객,제주시,노형동,슈퍼 마켓,여,40대,8610050,385,22364,2017-02-16
2015-02,내국인 관광객,제주시,노형동,슈퍼 마켓,남,50대,10817440,484,22350,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,기타음료식품,여,30대,463800,21,22086,2017-02-16
2015-02,내국인 관광객,서귀포시,예래동,기타음료식품,남,50대,1430100,65,22002,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,악세 사리,여,30대,680200,31,21942,2017-02-16
2015-02,내국인 관광객,제주시,노형동,슈퍼 마켓,남,30대,12428330,569,21842,2017-02-16
2015-02,내국인 관광객,서귀포시,대륜동,기타음료식품,여,30대,563500,26,21673,2017-02-16
2015-02,내국인 관광객,제주시,삼도2동,악세 사리,여,30대,409300,19,21542,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,여,40대,4451610,207,21505,2017-02-16
2015-02,내국인 관광객,제주시,용담2동,슈퍼 마켓,여,40대,2914310,136,21429,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,약국,여,50대,878300,41,21422,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,기타음료식품,여,30대,812900,38,21392,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,기념품 점,남,30대,4127200,194,21274,2017-02-16
2015-02,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,여,40대,1573330,74,21261,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,스넥,여,40대,1014500,48,21135,2017-02-16
2015-02,내국인 관광객,제주시,노형동,기념품 점,여,40대,462200,22,21009,2017-02-16
2015-02,내국인 관광객,제주시,이도2동,악세 사리,여,20대,2097500,100,20975,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,남,50대,5868200,282,20809,2017-02-16
2015-02,내국인 관광객,서귀포시,성산읍,스넥,남,50대,975500,47,20755,2017-02-16
2015-02,내국인 관광객,제주시,연동,스넥,남,50대,2059400,100,20594,2017-02-16
